
990 	12.64		1025.53		56.62		99.39
995 	12.59		1025.53		56.58		99.86
1000 	12.53		1025.53		56.53		100.16
1005 	12.48		1025.53		56.51		100.11
1010 	12.43		1025.53		56.47		101.14
1015 	12.38		1025.53		56.44		101.32
1020 	12.33		1025.53		56.43		101.38
1025 	12.28		1025.53		56.40		101.50
1030 	12.23		1025.53		56.37		101.94
1035 	12.18		1025.51		56.33		102.31
1040 	12.13		1025.53		56.29		102.44
1045 	12.08		1025.53		56.23		103.14
1050 	12.03		1025.49		56.18		103.71
1055 	11.98		1025.53		56.14		103.78
1060 	11.92		1025.51		56.07		104.10
1065 	11.87		1025.49		56.03		104.36
1070 	11.82		1025.51		55.98		104.89
1075 	11.77		1025.51		55.95		104.56
1080 	11.72		1025.49		55.90		105.15
1085 	11.67		1025.51		55.87		105.22
1090 	11.62		1025.51		55.83		105.28
1095 	11.57		1025.49		55.80		106.02
1100 	11.52		1025.51		55.78		106.70
1105 	11.47		1025.51		55.74		107.04
1110 	11.42		1025.49		55.71		107.11
1115 	11.37		1025.51		55.68		107.11
1120 	11.32		1025.51		55.64		107.45
1125 	11.27		1025.49		55.60		107.38
1130 	11.22		1025.51		55.55		107.94
1135 	11.16		1025.51		55.51		108.71
1140 	11.11		1025.49		55.47		109.14
1145 	11.06		1025.51		55.42		109.71
1150 	11.01		1025.51		55.37		109.43
1155 	10.96		1025.49		55.31		109.43
1160 	10.91		1025.51		55.26		110.51
1165 	10.86		1025.51		55.22		110.29
1170 	10.81		1025.47		55.17		110.59
1175 	10.76		1025.51		55.12		110.66
1180 	10.71		1025.51		55.09		111.70
1185 	10.66		1025.47		55.05		111.85
1190 	10.61		1025.49		55.01		112.07
1195 	10.56		1025.49		55.00		112.00
1200 	10.51		1025.47		54.98		112.68
1205 	10.46		1025.49		54.97		113.29
1210 	10.41		1025.49		54.94		112.98
1215 	10.36		1025.47		54.93		113.99
1220 	10.31		1025.49		54.91		114.06
1225 	10.26		1025.49		54.88		113.44
1230 	10.21		1025.49		54.87		114.53
1235 	10.16		1025.47		54.84		114.45
1240 	10.11		1025.47		54.78		115.64
1245 	10.06		1025.47		54.77		115.48
1250 	10.01		1025.47		54.74		115.40
1255 	9.96		1025.47		54.71		115.97
1260 	9.91		1025.47		54.73		115.97
1265 	9.86		1025.47		54.72		116.37
1270 	9.81		1025.45		54.72		116.78
1275 	9.76		1025.47		54.73		117.02
1280 	9.72		1025.47		54.71		117.77
1285 	9.67		1025.44		54.69		118.10
1290 	9.62		1025.47		54.65		118.10
1295 	9.57		1025.47		54.63		118.86
1300 	9.52		1025.49		54.60		118.60
1305 	9.47		1025.45		54.56		119.11
1310 	9.42		1025.45		54.54		119.45
1315 	9.37		1025.49		54.50		120.23
1320 	9.32		1025.45		54.45		120.05
1325 	9.27		1025.47		54.43		120.40
1330 	9.23		1025.47		54.38		120.92
1335 	9.18		1025.44		54.34		120.75
1340 	9.13		1025.47		54.31		120.92
1345 	9.08		1025.45		54.29		121.98
1350 	9.03		1025.45		54.24		122.79
1355 	8.98		1025.45		54.20		122.16
1360 	8.93		1025.47		54.16		122.88
1365 	8.89		1025.44		54.14		123.61
1370 	8.84		1025.47		54.10		123.15
1375 	8.80		1025.45		54.09		122.70
1380 	8.75		1025.45		54.08		123.52
1385 	8.70		1025.44		54.09		124.44
1390 	8.66		1025.45		54.12		124.25
1395 	8.61		1025.42		54.16		124.44
1400 	8.57		1025.44		54.19		124.53
1405 	8.53		1025.45		54.24		125.00
1410 	8.49		1025.45		54.30		125.28
1415 	8.44		1025.42		54.38		125.66
1420 	8.40		1025.44		54.46		125.09
1425 	8.36		1025.44		54.52		125.09
1430 	8.33		1025.44		54.60		125.56
1435 	8.29		1025.42		54.70		124.53
1440 	8.25		1025.42		54.79		125.38
1445 	8.21		1025.44		54.87		125.09
1450 	8.18		1025.40		54.95		126.04
1455 	8.14		1025.40		55.03		125.94
1460 	8.11		1025.44		55.09		126.71
1465 	8.08		1025.44		55.16		126.61
1470 	8.04		1025.44		55.22		126.90
1475 	8.01		1025.40		55.30		126.80
1480 	7.98		1025.42		55.38		127.19
1485 	7.95		1025.42		55.47		127.38
1490 	7.92		1025.42		55.54		124.91
1495 	7.89		1025.44		55.63		125.56
1500 	7.86		1025.40		55.72		126.32
1505 	7.83		1025.42		55.80		127.09
1510 	7.80		1025.40		55.87		126.32
1515 	7.77		1025.42		55.93		127.00
1520 	7.74		1025.42		56.00		125.66
1525 	7.72		1025.40		56.07		127.29
1530 	7.69		1025.40		56.14		126.80
1535 	7.66		1025.42		56.23		126.42
1540 	7.64		1025.40		56.31		126.61
1545 	7.61		1025.42		56.39		125.28
1550 	7.59		1025.42		56.47		128.27
1555 	7.56		1025.38		56.54		126.04
1560 	7.54		1025.40		56.63		126.13
1565 	7.52		1025.40		56.72		127.29
1570 	7.49		1025.42		56.79		126.61
1575 	7.47		1025.42		56.85		125.85
1580 	7.45		1025.40		56.92		125.75
1585 	7.43		1025.38		56.98		125.94
1590 	7.41		1025.40		57.04		125.75
1595 	7.39		1025.40		57.11		126.13
1600 	7.37		1025.40		57.17		126.23
1605 	7.34		1025.42		57.25		125.56
1610 	7.32		1025.42		57.31		126.61
1615 	7.30		1025.42		57.38		126.23
1620 	7.29		1025.42		57.45		126.13
1625 	7.27		1025.40		57.51		125.66
1630 	7.25		1025.40		57.57		126.42
1635 	7.23		1025.42		57.63		125.75
1640 	7.21		1025.42		57.68		126.32
1645 	7.19		1025.42		57.75		126.32
1650 	7.18		1025.42		57.81		126.04
1655 	7.16		1025.42		57.86		126.80
1660 	7.14		1025.42		57.91		126.42
1665 	7.12		1025.40		57.97		126.23
1670 	7.11		1025.40		58.03		126.61
1675 	7.09		1025.40		58.09		126.80
1680 	7.07		1025.40		58.14		126.52
1685 	7.06		1025.40		58.21		127.19
1690 	7.04		1025.40		58.28		126.42
1695 	7.02		1025.42		58.34		126.52
1700 	7.01		1025.42		58.42		126.90
1705 	6.99		1025.42		58.48		126.71
1710 	6.98		1025.40		58.56		126.71
1715 	6.96		1025.40		58.65		126.90
1720 	6.95		1025.40		58.71		126.13
1725 	6.93		1025.42		58.78		126.04
1730 	6.91		1025.42		58.85		127.00
1735 	6.90		1025.42		58.93		126.71
1740 	6.88		1025.42		59.02		125.85
1745 	6.87		1025.42		59.08		126.04
1750 	6.85		1025.42		59.14		126.23
1755 	6.84		1025.44		59.21		126.13
1760 	6.83		1025.40		59.28		125.56
1765 	6.81		1025.40		59.35		126.32
1770 	6.80		1025.40		59.38		126.52
1775 	6.78		1025.42		59.45		126.32
1780 	6.77		1025.42		59.50		125.47
1785 	6.76		1025.42		59.56		125.56
1790 	6.74		1025.44		59.62		125.47
1795 	6.73		1025.44		59.66		125.38
1800 	6.72		1025.42		59.73		126.23
1805 	6.70		1025.42		59.79		125.75
1810 	6.69		1025.44		59.81		125.94
1815 	6.68		1025.42		59.86		126.04
1820 	6.67		1025.40		59.90		125.85
1825 	6.65		1025.42		59.94		125.94
1830 	6.64		1025.42		59.98		126.13
1835 	6.63		1025.42		60.03		125.94
1840 	6.62		1025.44		60.06		125.56
1845 	6.61		1025.42		60.10		125.38
1850 	6.60		1025.44		60.15		126.61
